customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn,lfm_cluster,low_trust_flag,dissatisfied_flag,flight_risk_flag,soft_score,log_balance,lfm_score_norm,soft_score_norm,final_churn_risk_score,risk_category
15665087,595,1,0,26,8,118547.72,1,1,1,151192.18,0,0,0,0,0,0,11.68307929430325,0.0,0.0,0.0,Low Risk
15611189,670,2,1,43,1,97792.21,1,0,0,120225.62,0,0,0,1,0,1,11.490610426209852,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15729718,610,0,1,41,6,0.0,3,0,0,56118.81,1,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15620103,660,0,0,40,8,167181.01,1,1,1,185156.94,0,0,0,0,0,0,12.026838378150126,0.0,0.0,0.0,Low Risk
15770406,580,1,1,35,9,121355.19,1,0,1,35671.45,0,0,0,0,0,0,11.706485219330528,0.0,0.0,0.0,Low Risk
15611409,676,2,1,35,0,0.0,2,0,0,139911.58,0,1,0,1,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15646535,578,0,1,46,5,113226.47,1,1,0,56770.76,0,0,0,0,0,0,11.637154083156664,0.0,0.0,0.0,Low Risk
15575430,579,0,0,33,1,118392.75,1,1,1,157564.75,0,0,0,0,0,0,11.681771212876589,0.0,0.0,0.0,Low Risk
15711299,711,1,0,52,8,145262.54,1,0,1,131473.31,0,0,0,0,0,0,11.886304888958215,0.0,0.0,0.0,Low Risk
15642063,692,0,1,40,6,163505.16,1,0,0,90424.09,0,0,0,0,0,0,12.004605944450708,0.0,0.0,0.0,Low Risk
15706602,760,2,0,33,1,118114.28,2,0,1,156660.21,0,2,0,0,0,0,11.679416375696103,1.0,0.0,0.5,Medium Risk
15592773,630,1,0,51,0,108449.23,3,0,0,88372.69,1,2,0,1,0,1,11.594046637045764,1.0,0.3333333333333333,0.6666666666666666,High Risk
15786539,808,0,1,32,1,0.0,2,1,1,46200.71,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15737542,611,1,0,36,10,103294.56,1,1,0,160548.12,0,0,0,0,0,0,11.545349672577025,0.0,0.0,0.0,Low Risk
15590234,697,0,0,42,1,0.0,1,1,0,1262.83,1,1,0,1,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15773776,655,0,0,38,6,0.0,1,1,1,188639.28,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15728082,601,2,1,28,6,0.0,2,1,0,14665.28,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15609987,755,0,1,42,2,119919.12,1,1,0,156868.21,0,0,0,1,0,1,11.69458113344309,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15735330,553,0,1,37,1,0.0,1,1,0,30461.55,0,1,0,1,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15649430,723,0,1,28,4,0.0,2,1,1,123885.88,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15768777,507,2,0,34,4,0.0,2,1,1,60688.38,0,1,1,0,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15777893,777,0,1,43,1,0.0,2,1,0,21785.91,0,1,0,1,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15791326,566,0,1,34,3,0.0,1,0,0,188135.69,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15615176,732,0,1,26,7,0.0,2,1,0,154364.66,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15735221,697,0,0,42,10,0.0,2,1,0,61312.15,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15617991,555,0,1,29,4,128744.04,1,1,1,47454.93,0,0,0,0,0,0,11.76558929351206,0.0,0.0,0.0,Low Risk
15658504,584,1,0,62,9,137727.34,2,0,1,121102.9,0,2,0,0,0,0,11.83303847327213,1.0,0.0,0.5,Medium Risk
15785705,705,1,0,44,10,106731.58,1,1,0,137419.87,1,0,0,0,0,0,11.578081732763039,0.0,0.0,0.0,Low Risk
15801817,688,0,0,38,7,123544.21,1,1,1,157664.02,0,0,0,0,0,0,11.724362440936336,0.0,0.0,0.0,Low Risk
15752578,626,0,0,37,2,133968.96,2,1,0,148689.65,0,2,0,1,0,1,11.80537087469668,1.0,0.3333333333333333,0.6666666666666666,High Risk
15792107,719,2,0,35,8,0.0,1,1,1,165162.4,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15569917,706,2,1,30,6,87609.68,2,0,0,137674.55,1,2,0,0,0,0,11.38065818730133,1.0,0.0,0.5,Medium Risk
15721504,731,2,1,41,3,0.0,2,1,0,101371.72,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15757306,738,2,1,49,3,0.0,3,1,1,65066.48,1,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15647295,426,0,1,34,9,0.0,2,1,0,107876.91,0,1,1,0,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15642098,622,2,0,36,0,108960.0,2,1,0,111180.3,1,2,0,1,0,1,11.598745299021108,1.0,0.3333333333333333,0.6666666666666666,High Risk
15696120,701,2,0,30,2,0.0,2,1,0,115650.63,0,1,0,1,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15675176,512,0,1,51,6,144953.31,1,1,1,165035.17,0,0,1,0,0,1,11.884173868298912,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15700046,635,0,1,41,4,103544.88,2,1,0,193746.55,0,2,0,0,0,0,11.547770078489934,1.0,0.0,0.5,Medium Risk
15782089,685,0,1,33,6,0.0,1,1,0,58458.26,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15706394,609,0,1,53,7,0.0,2,0,1,52332.85,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15759387,598,1,1,38,1,101487.18,1,1,1,75959.1,1,0,0,0,0,0,11.527697617480808,0.0,0.0,0.0,Low Risk
15623369,708,0,1,52,10,105355.81,1,1,0,123.07,1,0,0,0,0,0,11.565108058813774,0.0,0.0,0.0,Low Risk
15732943,574,2,1,36,4,77967.5,1,1,0,167066.95,1,0,0,0,0,0,11.264060177950064,0.0,0.0,0.0,Low Risk
15750545,629,0,1,44,5,0.0,4,0,0,117572.59,1,2,0,0,1,1,0.0,1.0,0.3333333333333333,0.6666666666666666,High Risk
15809909,422,2,0,54,4,0.0,2,1,1,7166.71,0,1,1,0,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15642448,656,2,1,28,8,120047.77,1,1,1,137173.39,0,0,0,0,0,0,11.695653355865966,0.0,0.0,0.0,Low Risk
15791944,697,0,1,32,7,175464.85,3,1,0,116442.42,1,2,0,0,0,0,12.075199716058984,1.0,0.0,0.5,Medium Risk
15768342,718,0,1,52,8,79475.3,3,1,1,32421.32,1,2,0,0,0,0,11.283214142990301,1.0,0.0,0.5,Medium Risk
15567919,586,1,1,37,8,167735.69,2,0,1,104665.79,0,2,0,0,0,0,12.030150707423712,1.0,0.0,0.5,Medium Risk
15674750,481,2,0,37,8,0.0,2,1,0,44215.86,0,1,1,0,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15778345,749,0,0,33,1,74385.98,1,1,0,20164.47,0,0,0,1,0,1,11.217036205506897,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15687634,561,1,1,49,5,94754.0,1,1,1,26691.31,0,0,0,0,0,0,11.45904989200091,0.0,0.0,0.0,Low Risk
15666096,676,2,1,27,4,0.0,1,0,1,107955.67,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15581700,615,1,1,43,3,86920.86,1,1,1,150048.37,0,0,0,0,0,0,11.372764833128986,0.0,0.0,0.0,Low Risk
15656417,582,0,0,39,1,132077.48,2,1,0,192255.15,0,2,0,1,0,1,11.791151570350928,1.0,0.3333333333333333,0.6666666666666666,High Risk
15649101,601,0,1,40,10,127847.86,1,0,0,173245.68,0,0,0,0,0,0,11.758604063980322,0.0,0.0,0.0,Low Risk
15781975,708,0,1,34,3,0.0,1,0,1,121457.88,1,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15700511,708,1,1,42,9,176702.36,2,1,1,104804.74,0,2,0,0,0,0,12.082227673407136,1.0,0.0,0.5,Medium Risk
15770255,797,1,0,33,10,83555.58,1,0,0,69767.14,0,0,0,0,0,0,11.333279286158895,0.0,0.0,0.0,Low Risk
15643574,682,0,1,26,8,0.0,2,1,0,178373.43,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15595010,694,2,0,39,9,0.0,2,0,0,99924.04,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15580579,490,0,0,40,1,0.0,1,1,1,49594.19,1,1,1,0,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15748532,828,2,1,42,10,0.0,1,1,1,186071.14,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15773789,594,2,0,38,7,96858.35,1,1,0,77511.45,0,0,0,0,0,0,11.481015205218204,0.0,0.0,0.0,Low Risk
15600027,579,2,1,33,1,0.0,2,1,1,54816.57,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15620832,723,0,0,35,0,0.0,2,0,1,61290.99,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15568819,619,1,0,42,8,132796.04,3,1,1,191821.35,1,2,0,0,0,0,11.796577226619437,1.0,0.0,0.5,Medium Risk
15748691,794,2,0,30,1,154970.54,1,0,1,156768.45,0,0,0,0,0,0,11.950996766139244,0.0,0.0,0.0,Low Risk
15583552,674,1,1,44,3,88902.21,1,1,0,73731.32,0,0,0,0,0,0,11.395303528836621,0.0,0.0,0.0,Low Risk
15588019,418,0,1,28,7,98738.92,1,1,0,122190.22,0,0,1,0,0,1,11.500244601603898,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15713250,502,0,1,33,8,0.0,2,1,1,123509.01,0,1,1,0,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15569595,678,0,0,50,6,0.0,1,1,0,8199.5,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15794868,599,1,1,40,10,137456.28,2,1,1,14113.11,0,2,0,0,0,0,11.831068456905252,1.0,0.0,0.5,Medium Risk
15576680,736,0,1,29,4,0.0,2,0,0,51705.01,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15613699,430,0,0,60,7,73937.02,1,1,0,161937.62,1,0,1,0,0,1,11.210982453663044,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15609758,537,0,0,45,7,158621.04,1,1,0,120892.96,1,0,1,0,0,1,11.974279544480092,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15762392,683,2,1,30,1,113257.2,1,1,1,65035.02,0,0,0,0,0,0,11.637425446905095,0.0,0.0,0.0,Low Risk
15693382,828,0,1,31,9,0.0,1,0,1,164257.37,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15791769,691,0,0,29,9,116536.43,1,1,0,51987.99,0,0,0,0,0,0,11.665967787939747,0.0,0.0,0.0,Low Risk
15712483,608,2,0,28,4,0.0,2,1,0,10899.63,1,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15636454,691,0,0,60,6,101070.69,1,1,0,177355.8,1,0,0,0,0,0,11.52358534601331,0.0,0.0,0.0,Low Risk
15710138,718,2,1,39,6,0.0,2,0,1,63889.1,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15571571,680,1,0,31,3,127331.46,3,1,1,176433.6,0,2,0,0,0,0,11.754556740258339,1.0,0.0,0.5,Medium Risk
15638751,838,2,0,41,5,0.0,2,1,0,81313.51,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15598574,695,2,0,31,5,0.0,2,0,1,13998.88,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15796787,681,0,1,46,0,105969.42,1,1,0,5771.56,0,0,0,1,0,1,11.570915277546892,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15615670,762,0,1,36,5,119547.46,1,1,1,42693.65,0,0,0,0,0,0,11.691477091164021,0.0,0.0,0.0,Low Risk
15705506,751,2,1,38,7,0.0,2,0,0,90839.61,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15599535,678,2,1,28,5,138668.18,1,1,1,54144.01,0,0,0,0,0,0,11.839846375411035,0.0,0.0,0.0,Low Risk
15768449,634,0,0,37,7,51582.5,2,1,1,184312.88,0,1,0,0,0,0,10.850957132891283,0.5,0.0,0.25,Low Risk
15725002,749,0,1,37,7,0.0,2,1,0,20306.79,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15611682,590,2,1,37,6,169902.92,1,1,1,128256.18,0,0,0,0,0,0,12.042988379789387,0.0,0.0,0.0,Low Risk
15749964,610,0,0,27,4,87262.4,2,1,0,182720.07,0,2,0,0,0,0,11.37668640993411,1.0,0.0,0.5,Medium Risk
15678779,502,0,1,33,7,0.0,2,0,1,4082.52,0,1,1,0,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15752601,578,0,0,40,7,0.0,2,0,0,102233.73,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15758477,547,0,0,32,2,0.0,2,1,0,132002.83,0,1,1,1,1,3,0.0,0.5,1.0,0.75,High Risk
15629133,579,0,0,27,9,0.0,2,1,0,126838.7,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15604963,661,0,1,39,5,0.0,2,0,0,181461.46,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15796413,794,0,1,46,6,0.0,2,1,0,195325.74,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15812470,719,0,1,61,5,0.0,2,0,1,29132.43,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15689692,598,1,1,19,3,150348.37,1,1,1,173784.04,0,0,0,0,0,0,11.920716998185082,0.0,0.0,0.0,Low Risk
15779586,822,1,0,46,3,115074.02,2,1,0,26249.86,0,2,0,0,0,0,11.653339542485122,1.0,0.0,0.5,Medium Risk
15667588,670,2,0,40,3,0.0,1,1,1,182650.15,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15624423,850,0,1,28,8,99986.98,1,1,0,196582.55,0,0,0,0,0,0,11.51280525774563,0.0,0.0,0.0,Low Risk
15748986,705,1,1,42,8,166685.92,2,1,1,55313.51,0,2,0,0,0,0,12.023872601353261,1.0,0.0,0.5,Medium Risk
15793896,677,2,1,40,7,95312.8,1,1,1,62944.75,0,0,0,0,0,0,11.464929885035115,0.0,0.0,0.0,Low Risk
15620570,736,0,1,43,4,202443.47,1,1,0,72375.03,0,0,0,0,0,0,12.21822090570072,0.0,0.0,0.0,Low Risk
15727811,661,1,0,47,0,109493.62,1,0,0,188324.01,1,0,0,1,0,1,11.603630694611564,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15707681,501,1,1,38,9,88977.39,2,0,1,133403.07,0,2,1,0,0,1,11.396148810242638,1.0,0.3333333333333333,0.6666666666666666,High Risk
15702030,516,0,0,29,2,104982.57,1,1,0,157378.5,0,0,1,1,0,2,11.561559140705508,0.0,0.6666666666666666,0.3333333333333333,Medium Risk
15673238,517,1,0,59,8,154110.99,2,1,0,101240.08,1,2,1,0,0,1,11.945434824900508,1.0,0.3333333333333333,0.6666666666666666,High Risk
15604196,766,0,1,32,6,185714.28,1,1,1,102502.5,0,0,0,0,0,0,12.131970027208274,0.0,0.0,0.0,Low Risk
15769356,520,1,0,23,3,116022.53,2,1,1,37577.66,0,2,1,0,0,1,11.661548294345858,1.0,0.3333333333333333,0.6666666666666666,High Risk
15665590,541,0,1,46,6,0.0,2,1,1,83456.67,0,1,1,0,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15572361,790,1,0,34,2,164011.48,1,1,0,199420.41,0,0,0,1,0,1,12.00769780147204,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15667460,797,0,1,31,9,0.0,2,1,1,24748.89,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15654760,811,0,1,40,1,101514.89,1,1,1,121765.0,0,0,0,0,0,0,11.527970616935175,0.0,0.0,0.0,Low Risk
15632669,722,2,0,32,4,0.0,2,1,1,113666.48,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15613673,675,0,1,28,9,0.0,1,1,0,134110.93,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15698522,660,1,1,39,9,134599.33,2,1,0,183095.87,0,2,0,0,0,0,11.810065147898525,1.0,0.0,0.5,Medium Risk
15741633,566,2,1,32,10,147511.26,1,1,1,159891.03,0,0,0,0,0,0,11.901666569951916,0.0,0.0,0.0,Low Risk
15674583,768,0,1,25,0,78396.08,1,1,1,8316.19,0,0,0,0,0,0,11.269541960746931,0.0,0.0,0.0,Low Risk
15665374,610,2,0,31,5,0.0,2,0,0,63736.36,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15588854,715,0,0,31,3,110581.29,1,1,1,94715.24,0,0,0,0,0,0,11.613515228666463,0.0,0.0,0.0,Low Risk
15810716,750,1,1,42,8,151836.36,2,1,0,68695.38,0,2,0,0,0,0,11.930565226969737,1.0,0.0,0.5,Medium Risk
15776921,431,1,1,45,5,83624.55,2,0,0,36899.62,0,2,1,0,0,1,11.334104374389469,1.0,0.3333333333333333,0.6666666666666666,High Risk
15569394,704,0,1,24,2,148197.15,2,1,0,182775.08,0,2,0,1,0,1,11.906305508635304,1.0,0.3333333333333333,0.6666666666666666,High Risk
15788215,535,2,0,30,5,122924.75,1,0,0,62390.59,1,0,1,0,0,1,11.719335793542797,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15641007,614,0,0,38,4,72594.0,1,1,1,76042.48,0,0,0,0,0,0,11.192651327917789,0.0,0.0,0.0,Low Risk
15594651,748,0,1,38,4,115221.36,1,0,1,70956.75,0,0,0,0,0,0,11.65461910563172,0.0,0.0,0.0,Low Risk
15575146,492,1,1,51,8,117808.74,2,1,1,67311.12,0,2,1,0,0,1,11.676826229294345,1.0,0.3333333333333333,0.6666666666666666,High Risk
15608916,573,0,1,40,7,147754.68,1,1,1,110454.46,0,0,0,0,0,0,11.903315377845832,0.0,0.0,0.0,Low Risk
15666297,706,2,0,53,3,0.0,3,0,0,88479.02,1,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15598586,680,0,1,31,10,113292.17,1,1,1,122639.73,0,0,0,0,0,0,11.637734162763028,0.0,0.0,0.0,Low Risk
15665014,458,2,1,36,5,0.0,2,1,0,79723.78,0,1,1,0,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15701738,612,1,1,44,2,115163.38,1,1,1,97677.52,1,0,0,0,0,0,11.654115778042433,0.0,0.0,0.0,Low Risk
15650591,809,1,1,50,10,118098.62,1,1,1,100720.02,1,0,0,0,0,0,11.679283784568083,0.0,0.0,0.0,Low Risk
15652667,590,0,1,39,9,0.0,2,1,1,104730.52,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15679622,602,0,1,35,8,0.0,1,1,1,22499.29,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15730150,540,2,1,37,0,120825.7,1,1,0,28257.89,0,0,1,1,0,2,11.702112566550161,0.0,0.6666666666666666,0.3333333333333333,Medium Risk
15813192,494,0,1,25,6,0.0,2,0,1,109988.09,0,1,1,0,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15606554,797,0,1,29,1,0.0,1,0,1,149991.32,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15611794,526,1,1,61,6,133845.28,2,1,1,45180.8,0,2,1,0,0,1,11.804447256257466,1.0,0.3333333333333333,0.6666666666666666,High Risk
15672357,631,2,1,38,7,0.0,2,1,0,181605.85,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15711759,576,0,0,29,5,108541.04,1,1,1,126469.09,0,0,0,0,0,0,11.59489284235509,0.0,0.0,0.0,Low Risk
15615296,405,0,1,39,10,0.0,1,1,0,160810.85,1,1,1,0,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15699294,555,0,1,30,1,0.0,2,0,0,88146.86,0,1,0,1,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15788634,750,2,0,37,2,113817.06,1,0,0,88333.74,0,0,0,1,0,1,11.642356487555698,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15660871,665,0,1,28,8,137300.23,1,1,0,90174.83,0,0,0,0,0,0,11.829932550201004,0.0,0.0,0.0,Low Risk
15618258,640,2,1,37,5,158024.38,1,1,0,81298.09,0,0,0,0,0,0,11.970510932020412,0.0,0.0,0.0,Low Risk
15722535,457,0,0,33,7,127837.54,1,0,1,60013.17,0,0,1,0,0,1,11.75852334040923,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15711977,695,0,1,36,4,161533.0,1,1,0,100940.91,0,0,0,0,0,0,11.992470925803083,0.0,0.0,0.0,Low Risk
15690169,645,0,1,31,7,161171.7,2,1,0,12599.94,1,2,0,0,0,0,11.990231739873805,1.0,0.0,0.5,Medium Risk
15790689,647,2,1,32,9,80958.36,1,1,1,128590.73,0,0,0,0,0,0,11.301702579351707,0.0,0.0,0.0,Low Risk
15665181,808,2,1,25,7,0.0,2,0,1,23180.37,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15633608,641,0,1,33,2,146193.6,2,1,1,55796.83,1,2,0,0,0,0,11.892693889911161,1.0,0.0,0.5,Medium Risk
15805261,700,2,1,29,8,0.0,2,0,1,152097.02,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15740356,660,1,1,26,4,115021.76,1,0,1,162443.05,0,0,0,0,0,0,11.652885300806663,0.0,0.0,0.0,Low Risk
15808223,615,2,1,41,1,126773.43,1,1,1,55551.26,0,0,0,0,0,0,11.750164644498508,0.0,0.0,0.0,Low Risk
15769980,705,1,0,40,3,92889.91,1,1,1,109496.69,0,0,0,0,0,0,11.439181072867115,0.0,0.0,0.0,Low Risk
15675450,718,0,1,48,9,0.0,2,1,1,72105.63,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15776494,754,0,1,61,5,146622.35,1,1,1,41815.22,1,0,0,0,0,0,11.895622332695527,0.0,0.0,0.0,Low Risk
15592412,713,1,1,45,4,131038.14,1,1,0,74005.04,1,0,0,0,0,0,11.783251336183797,0.0,0.0,0.0,Low Risk
15777452,587,0,0,46,6,88820.29,1,0,0,70224.34,0,0,0,0,0,0,11.394381652496536,0.0,0.0,0.0,Low Risk
15692258,569,2,1,31,1,115406.97,1,0,0,145528.22,0,0,0,1,0,1,11.656228694796102,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15791045,568,0,0,38,3,132951.92,1,0,1,124486.28,0,0,0,0,0,0,11.79775035957402,0.0,0.0,0.0,Low Risk
15602043,770,1,0,46,5,141788.63,2,0,0,164967.21,0,2,0,0,0,0,11.862099759235287,1.0,0.0,0.5,Medium Risk
15629985,723,1,0,47,10,90450.0,2,0,0,103379.31,1,2,0,0,0,0,11.412563546594278,1.0,0.0,0.5,Medium Risk
15679453,614,1,0,39,8,125997.22,1,1,1,128049.34,1,0,0,0,0,0,11.7440230588497,0.0,0.0,0.0,Low Risk
15637315,601,2,0,41,3,0.0,2,1,0,54342.83,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15691513,592,0,1,60,9,0.0,4,1,1,13614.01,1,2,0,0,1,1,0.0,1.0,0.3333333333333333,0.6666666666666666,High Risk
15622289,605,2,0,36,9,0.0,2,0,1,35521.63,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15715184,752,2,0,31,4,144637.86,2,1,0,40496.72,0,2,0,0,0,0,11.881995293957775,1.0,0.0,0.5,Medium Risk
15702801,677,0,0,29,3,86616.35,1,0,0,91903.9,1,0,0,0,0,0,11.369255420904185,0.0,0.0,0.0,Low Risk
15719931,850,0,1,31,8,0.0,2,1,0,178667.7,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15806081,608,1,0,48,2,127924.25,2,1,0,32202.61,0,2,0,1,0,1,11.759201387941463,1.0,0.3333333333333333,0.6666666666666666,High Risk
15796336,786,2,0,34,9,0.0,2,1,0,117034.32,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15647306,777,0,0,29,9,131240.61,1,1,1,163746.09,1,0,0,0,0,0,11.784795254601132,0.0,0.0,0.0,Low Risk
15742369,667,2,1,31,5,0.0,2,1,1,20346.69,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15655859,848,2,1,35,5,120046.74,2,1,0,84710.65,0,2,0,0,0,0,11.695644775982817,1.0,0.0,0.5,Medium Risk
15675650,486,0,0,39,8,97819.36,1,0,1,120531.31,0,0,1,0,0,1,11.490888014315567,0.0,0.3333333333333333,0.16666666666666666,Low Risk
15754168,506,0,0,40,3,0.0,1,1,1,144345.58,0,1,1,0,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15763029,612,1,1,46,9,161450.03,1,1,1,96961.0,1,0,0,0,0,0,11.991957155850184,0.0,0.0,0.0,Low Risk
15765048,545,0,1,30,3,0.0,2,1,0,170307.43,0,1,1,0,1,2,0.0,0.5,0.6666666666666666,0.5833333333333333,Medium Risk
15786215,793,0,1,56,8,119496.25,2,1,0,29880.99,0,2,0,0,0,0,11.691048637536609,1.0,0.0,0.5,Medium Risk
15707559,682,0,0,30,9,0.0,2,1,1,195104.91,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15582129,517,0,1,62,1,43772.66,3,1,0,187756.24,1,2,1,1,0,2,10.68678754560614,1.0,0.6666666666666666,0.8333333333333333,High Risk
15687540,684,0,1,32,9,100249.41,2,0,1,67599.69,0,2,0,0,0,0,11.515426434936014,1.0,0.0,0.5,Medium Risk
15787196,692,2,1,46,2,0.0,2,1,1,105983.09,0,1,0,0,1,1,0.0,0.5,0.3333333333333333,0.41666666666666663,Medium Risk
15670898,740,0,0,60,5,108028.08,2,0,0,25980.42,1,2,0,0,0,0,11.590155729121847,1.0,0.0,0.5,Medium Risk
15677955,757,1,1,33,1,122088.67,1,1,0,42581.09,0,0,0,1,0,1,11.712511053735176,0.0,0.3333333333333333,0.16666666666666666,Low Risk
